1002;г Иваново;Тульская обл, г Ясногорск;29.04.2023;16:00;любой
1003;Ивановская область, г. Шуя;Тульская обл, г Ясногорск;29.04.2023;15:00;любой
1004;г Иваново;Ярославская обл., Рыбинск;29.04.2023;00:00;задний
1005;г Иваново;Тульская обл, г Ясногорск;29.04.2023;15:00;любой
1006;Ивановская обл., село Богородское;Тульская обл, г Ясногорск;29.04.2023;15:00;любой
1007;г Иваново;Тульская обл, г Ясногорск;29.04.2023;16:00;любой
1008;Тульская обл, г Ясногорск;г Ярославль;29.04.2023;23:00;любой
1009;Ивановская область, г. Кохма;Тульская обл, г Ясногорск;29.04.2023;15:00;любой
1010;Ивановская обл., село Богородское;Ярославская обл., Рыбинск;29.04.2023;00:00;задний
1011;г Иваново;Ярославская обл., Рыбинск;29.04.2023;00:00;задний
1012;Чеховский р-н, Константиновское;Тульская обл, г Ясногорск;29.04.2023;23:00;любой
1013;г Казань;Ярославская обл., Рыбинск;29.04.2023;00:00;боковой
1014;Краснодарский край, Новороссийск;Краснодарский край, Кропоткин г;29.04.2023;18:00;любой
1015;г Иваново;Ярославская обл., Рыбинск;29.04.2023;00:00;задний
1016;Ярославская обл., Рыбинск;Тульская обл, г Ясногорск;29.04.2023;00:00;любой
1017;Ярославская обл., Рыбинск;Чебоксары;30.04.2023;00:00;любой
1018;Ярославская обл., Рыбинск;Чебоксары;30.04.2023;00:00;любой
1019;Ярославская обл., Рыбинск;Владимирская обл, г Ковров;30.04.2023;00:00;любой
1020;Ярославская обл., Рыбинск;Чебоксары;30.04.2023;00:00;любой
1021;Ярославская обл., Рыбинск;республика Татарстан, г. Зеленодольск;30.04.2023;00:00;любой
1022;Ярославская обл., Рыбинск;республика Татарстан, г. Зеленодольск;30.04.2023;00:00;любой
1023;Ярославская обл., Рыбинск;республика Татарстан, г. Зеленодольск;30.04.2023;00:00;любой
1024;Тульская обл, г Ясногорск;Ярославская обл, г Ярославль;30.04.2023;20:00;любой
1025;г Иваново;Тульская обл, г Ясногорск;30.04.2023;16:00;любой
1026;г. Ярославль;Тульская обл, г Ясногорск;30.04.2023;15:00;любой
1027;Тульская обл, г Ясногорск;г Ярославль;30.04.2023;22:00;любой
1028;Ярославская обл., Рыбинск;г Иваново;30.04.2023;00:00;любой
1029;г Иваново;Тульская обл, г Ясногорск;30.04.2023;;любой
1030;Ивановская обл., с. Шилыково;Тульская обл, г Ясногорск;30.04.2023;15:00;любой
1031;г Иваново;Ярославская обл., Рыбинск;30.04.2023;00:00;задний
1032;Ивановская обл., село Богородское;Тульская обл, г Ясногорск;30.04.2023;15:00;любой
1033;Ивановская обл, пос. Лежнево;Тульская обл, г Ясногорск;30.04.2023;;любой
1034;Московская обл, г Чехов;Тульская обл, г Ясногорск;30.04.2023;;любой
1035;Чеховский р-н, Константиновское;Тульская обл, г Ясногорск;30.04.2023;;любой
1036;Ярославская обл., Гаврилов-Ям;Тульская обл, г Ясногорск;30.04.2023;;любой
1037;Ярославская обл., г. Ростов;Тульская обл, г Ясногорск;30.04.2023;;любой
1038;г Калуга;Тульская обл, г Ясногорск;30.04.2023;;любой
1039;Тульская обл, г Ясногорск;г Ярославль;30.04.2023;22:00;любой
1040;г Иваново;Тульская обл, г Ясногорск;30.04.2023;15:00;любой
1041;Тульская обл, г Ясногорск;г Ярославль;30.04.2023;23:00;любой
1042;Чеховский р-н, Константиновское;Тульская обл, г Ясногорск;30.04.2023;;любой
1043;Ивановская обл., село Богородское;Тульская обл, г Ясногорск;30.04.2023;15:00;любой
1044;Ивановская обл., село Богородское;Тульская обл, г Ясногорск;30.04.2023;15:00;любой
1045;Ивановская обл, пос. Лежнево;Тульская обл, г Ясногорск;30.04.2023;;любой
1046;г Иваново;Тульская обл, г Ясногорск;30.04.2023;15:00;любой
1047;г Иваново;Тульская обл, г Ясногорск;30.04.2023;15:00;любой
1048;Казань;Ярославская обл., Рыбинск;30.04.2023;00:00;задний
1049;Казань;Ярославская обл., Рыбинск;30.04.2023;00:00;задний
1050;Казань;Ярославская обл., Рыбинск;30.04.2023;00:00;задний
1051;Казань г.;Ярославская обл., Рыбинск;30.04.2023;00:00;задний
1052;Казань;Ярославская обл., Рыбинск;30.04.2023;00:00;задний
1053;Иваново;Ярославская обл., Рыбинск;30.04.2023;00:00;любой
1054;Иваново;Ярославская обл., Рыбинск;30.04.2023;00:00;задний
1055;г Иваново;Ярославская обл., Рыбинск;30.04.2023;00:00;любой
1056;г Иваново;Ярославская обл., Рыбинск;30.04.2023;00:00;любой
1057;Ярославская обл., Рыбинск;г Иваново;30.04.2023;00:00;любой
1058;Ярославская обл., Рыбинск;г Иваново;30.04.2023;00:00;любой
1059;г Иваново;Ярославская обл., Рыбинск;30.04.2023;00:00;задний
1060;г Иваново;Ярославская обл., Рыбинск;30.04.2023;00:00;задний
1061;Ярославская обл., Рыбинск;Приволжск;30.04.2023;00:00;любой
